Id,data_venda,vendedor,equipe,categoria_servico,servico,quantidade,preco_unitario,custo,cliente,estado,regiao
2090,2023-07-10,Isabella,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,6,333.53,203.43,Moura Lima S.A.,CE,nordeste
2091,2024-12-02,Isabella,Equipe Solaris,Consultoria,Treinamento em TI,18,1489.17,1254.79,da Luz,PR,sul
2092,2024-08-08,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,11,948.28,823.06,Aragão Viana e Filhos,SC,sul
2093,2024-11-18,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,18,511.92,305.92,Gomes,AM,norte
2094,2022-09-13,Luna,Equipe Solaris,Consultoria,Gestão de Projetos de TI,16,226.81,148.31,Pereira - EI,BA,nordeste
2095,2023-09-15,Luna,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,3,515.51,349.76,Moraes,CE,nordeste
2096,2024-04-17,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,15,1301.0,820.02,da Rocha,SP,sudeste
2097,2023-04-22,Isabella,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,4,727.27,405.68,Lima - ME,MT,centro-oeste
2098,2023-01-02,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,15,1029.88,768.59,da Rocha - ME,AM,norte
2099,2022-08-28,Danilo,Equipe Solaris,Consultoria,Gestão de Projetos de TI,14,534.81,428.44,Freitas,MT,centro-oeste
2100,2022-11-13,Agatha,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,6,700.36,418.17,Castro,RS,sul
2101,2024-10-12,Luna,Equipe Solaris,Consultoria,Gestão de Projetos de TI,17,1353.76,708.71,Moraes Melo - ME,CE,nordeste
2102,2023-11-16,Agatha,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,17,778.79,584.18,Silveira,BA,nordeste
2103,2023-06-25,Ana Júlia,Equipe Solaris,Consultoria,Auditoria de Sistemas,17,199.12,101.53,Castro S.A.,MT,centro-oeste
2104,2022-10-27,Luna,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,14,1107.56,862.56,Viana,PR,sul
2105,2024-04-19,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,8,413.79,215.7,Freitas S.A.,PE,nordeste
2106,2025-03-05,Danilo,Equipe Solaris,Consultoria,Auditoria de Sistemas,9,781.9,431.97,Gomes,PE,nordeste
2107,2025-02-23,Danilo,Equipe Solaris,Consultoria,Gestão de Projetos de TI,19,1378.02,946.49,Melo - ME,SC,sul
2108,2022-10-17,Luna,Equipe Solaris,Consultoria,Consultoria em TI,2,457.41,324.0,da Mota - ME,RS,sul
2109,2022-11-08,Ana Júlia,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,13,740.21,438.64,Almeida,RO,norte
2110,2024-09-30,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,1,934.62,780.89,Silva,RO,norte
2111,2024-05-07,Danilo,Equipe Solaris,Infraestrutura,Suporte Técnico,10,953.3,710.3,Cavalcanti e Filhos,MG,sudeste
2112,2023-05-31,Luna,Equipe Solaris,Desenvolvimento,Automação de Processos,2,1450.73,964.07,Nunes,PA,norte
2113,2025-05-13,Isabella,Equipe Solaris,Desenvolvimento,Integração de Sistemas,8,1143.1,649.81,da Luz - EI,GO,centro-oeste
2114,2024-01-12,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,14,277.13,159.65,Azevedo,RJ,sudeste
2115,2025-02-01,Agatha,Equipe Solaris,Infraestrutura,Backup em Nuvem,8,965.3,545.11,Costa - EI,SC,sul
2116,2022-07-04,Danilo,Equipe Solaris,Consultoria,Gestão de Projetos de TI,1,629.0,527.54,Gomes,RS,sul
2117,2023-12-29,Ana Júlia,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,10,1224.67,904.42,Monteiro,PE,nordeste
2118,2023-12-22,Luna,Equipe Solaris,Infraestrutura,Backup em Nuvem,14,901.56,734.12,Santos S/A,GO,centro-oeste
2119,2022-10-31,Isabella,Equipe Solaris,Infraestrutura,Suporte Técnico,6,634.69,326.08,Viana,RJ,sudeste
2120,2025-04-17,Agatha,Equipe Solaris,Desenvolvimento,Integração de Sistemas,4,377.17,271.92,da Costa Alves - ME,RO,norte
2121,2023-09-12,Ana Júlia,Equipe Solaris,Consultoria,Gestão de Projetos de TI,1,1214.54,743.93,da Mota,MG,sudeste
2122,2022-09-25,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,6,514.9,332.65,Gomes S/A,PE,nordeste
2123,2023-11-06,Luna,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,15,1359.98,1033.18,Carvalho,MG,sudeste
2124,2023-08-30,Danilo,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,1,581.59,472.27,Nascimento,RS,sul
2125,2023-12-06,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,18,787.52,394.54,Vieira,PA,norte
2126,2025-01-12,Luna,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,3,180.64,109.02,Ferreira Moreira S/A,SP,sudeste
2127,2023-09-04,Luna,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,10,207.07,184.84,Gonçalves,PR,sul
2128,2023-03-15,Agatha,Equipe Solaris,Consultoria,Consultoria em TI,9,893.6,724.86,da Rosa - ME,RJ,sudeste
2129,2023-12-27,Isabella,Equipe Solaris,Consultoria,Auditoria de Sistemas,11,437.57,256.14,Nascimento e Filhos,PR,sul
2130,2024-09-01,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,13,1023.41,843.77,Nunes,SC,sul
2131,2023-11-17,Ana Júlia,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,6,448.14,266.65,Martins Ltda.,DF,centro-oeste
2132,2025-05-02,Ana Júlia,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,1,294.04,184.44,Santos Mendes - EI,PA,norte
2133,2023-01-11,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,18,1054.2,762.19,Novaes,MG,sudeste
2134,2023-11-03,Agatha,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,10,1226.95,967.89,Porto,SP,sudeste
2135,2024-05-31,Luna,Equipe Solaris,Consultoria,Treinamento em TI,14,348.87,286.27,da Conceição,PR,sul
2136,2022-06-22,Ana Júlia,Equipe Solaris,Desenvolvimento,Automação de Processos,18,727.16,530.06,Mendes Ltda.,AM,norte
2137,2023-05-18,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,3,1006.86,629.84,Farias e Filhos,RS,sul
2138,2022-10-02,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,1,833.0,637.59,da Costa,PE,nordeste
2139,2022-10-01,Agatha,Equipe Solaris,Consultoria,Treinamento em TI,2,577.63,425.7,da Conceição Caldeira - ME,RJ,sudeste
2140,2022-11-03,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,5,707.8,443.04,Freitas,CE,nordeste
2141,2024-03-31,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,20,846.66,502.88,da Luz e Filhos,PE,nordeste
2142,2022-08-08,Isabella,Equipe Solaris,Consultoria,Auditoria de Sistemas,4,413.67,244.02,Nogueira Ltda.,SP,sudeste
2143,2022-12-05,Agatha,Equipe Solaris,Consultoria,Auditoria de Sistemas,17,917.86,507.81,da Costa Teixeira S.A.,SC,sul
2144,2022-07-01,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,1,573.23,385.71,Fernandes - ME,BA,nordeste
2145,2024-04-20,Ana Júlia,Equipe Solaris,Infraestrutura,Suporte Técnico,2,727.78,436.78,da Cruz - EI,SC,sul
2146,2023-01-17,Danilo,Equipe Solaris,Infraestrutura,Backup em Nuvem,7,1197.55,1048.96,Teixeira Melo S/A,SP,sudeste
2147,2023-02-01,Agatha,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,17,1448.96,847.77,Moura,PE,nordeste
2148,2024-11-18,Isabella,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,12,538.73,477.82,Cavalcanti S/A,GO,centro-oeste
2149,2023-12-24,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,7,1349.36,1134.36,Moreira Pereira S.A.,SP,sudeste
2150,2024-10-31,Agatha,Equipe Solaris,Desenvolvimento,Integração de Sistemas,19,1470.49,943.9,Nogueira,PE,nordeste
2151,2023-06-06,Agatha,Equipe Solaris,Infraestrutura,Hospedagem de Sites,6,991.08,678.6,Costela,AM,norte
2152,2025-02-25,Luna,Equipe Solaris,Consultoria,Consultoria em TI,13,388.5,259.49,da Mata,SP,sudeste
2153,2024-05-13,Isabella,Equipe Solaris,Consultoria,Consultoria em TI,2,1459.04,918.93,Ramos,RJ,sudeste
2154,2024-03-18,Agatha,Equipe Solaris,Desenvolvimento,Integração de Sistemas,4,173.29,126.26,Nunes e Filhos,AM,norte
2155,2023-12-02,Isabella,Equipe Solaris,Infraestrutura,Suporte Técnico,16,401.64,254.56,Duarte,MG,sudeste
2156,2023-04-26,Danilo,Equipe Solaris,Desenvolvimento,Automação de Processos,9,623.94,545.92,Novaes,PA,norte
2157,2023-02-11,Agatha,Equipe Solaris,Infraestrutura,Hospedagem de Sites,15,949.31,698.03,Monteiro da Costa S.A.,CE,nordeste
2158,2025-05-12,Agatha,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,2,1389.56,1072.87,Cunha,SP,sudeste
2159,2024-12-01,Ana Júlia,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,13,1203.86,980.64,Costa Oliveira S.A.,BA,nordeste
2160,2023-04-10,Luna,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,10,232.46,175.0,da Cruz,RO,norte
2161,2022-07-09,Danilo,Equipe Solaris,Infraestrutura,Backup em Nuvem,18,627.92,477.55,Peixoto,MT,centro-oeste
2162,2024-07-26,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,5,1306.91,917.14,Fernandes S/A,PE,nordeste
2163,2023-05-03,Isabella,Equipe Solaris,Desenvolvimento,Integração de Sistemas,16,947.21,712.64,Fernandes,AM,norte
2164,2023-11-16,Isabella,Equipe Solaris,Consultoria,Consultoria em TI,8,1149.77,588.73,Nunes,MG,sudeste
2165,2024-10-26,Agatha,Equipe Solaris,Desenvolvimento,Automação de Processos,14,1213.74,984.89,Lima Vieira e Filhos,MG,sudeste
2166,2023-06-06,Ana Júlia,Equipe Solaris,Desenvolvimento,Automação de Processos,3,390.8,312.12,Gonçalves,PE,nordeste
2167,2025-05-16,Isabella,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,8,219.87,132.43,da Rosa,PE,nordeste
2168,2023-07-03,Luna,Equipe Solaris,Consultoria,Auditoria de Sistemas,20,523.3,351.39,Lima,MG,sudeste
2169,2022-10-08,Isabella,Equipe Solaris,Consultoria,Consultoria em TI,6,597.3,354.92,da Mota e Filhos,RJ,sudeste
2170,2024-10-26,Danilo,Equipe Solaris,Desenvolvimento,Integração de Sistemas,10,196.45,110.05,Rezende,RS,sul
2171,2023-03-05,Ana Júlia,Equipe Solaris,Infraestrutura,Suporte Técnico,5,347.24,213.26,Pinto Dias - ME,PE,nordeste
2172,2023-06-26,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,6,1473.11,753.06,Rodrigues,RS,sul
2173,2023-01-10,Isabella,Equipe Solaris,Consultoria,Treinamento em TI,8,1004.73,548.2,Sales,MG,sudeste
2174,2024-03-02,Ana Júlia,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,9,1072.94,606.27,da Costa S.A.,CE,nordeste
2175,2022-09-01,Danilo,Equipe Solaris,Consultoria,Consultoria em TI,15,188.86,95.63,Cavalcanti Nascimento - EI,RO,norte
2176,2024-10-14,Luna,Equipe Solaris,Desenvolvimento,Automação de Processos,1,286.21,201.47,Pires - ME,PA,norte
2177,2024-02-28,Luna,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,16,1057.0,837.77,das Neves - EI,RO,norte
2178,2024-04-01,Danilo,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,4,925.21,671.93,Carvalho - EI,SC,sul
2179,2023-03-02,Agatha,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,6,860.47,674.15,Gonçalves Gonçalves - ME,MG,sudeste
2180,2025-03-04,Agatha,Equipe Solaris,Consultoria,Treinamento em TI,12,1225.45,710.71,Campos,PE,nordeste
2181,2022-09-03,Danilo,Equipe Solaris,Infraestrutura,Backup em Nuvem,2,784.68,663.89,Costa,RJ,sudeste
2182,2024-12-09,Agatha,Equipe Solaris,Desenvolvimento,Integração de Sistemas,16,269.63,239.16,Fogaça,MT,centro-oeste
2183,2024-12-02,Luna,Equipe Solaris,Infraestrutura,Hospedagem de Sites,13,937.99,817.43,Costela,PR,sul
2184,2024-01-25,Luna,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,14,501.0,387.86,da Conceição,PA,norte
2185,2023-07-22,Agatha,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,7,1438.64,746.2,Pinto,SC,sul
2186,2024-02-16,Luna,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,19,1400.77,779.48,Fernandes,DF,centro-oeste
2187,2024-11-20,Danilo,Equipe Solaris,Desenvolvimento,Integração de Sistemas,11,856.38,477.92,Teixeira,MG,sudeste
2188,2022-10-04,Agatha,Equipe Solaris,Consultoria,Auditoria de Sistemas,6,844.44,703.99,Rocha - ME,PA,norte
2189,2022-06-25,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,11,1410.53,1113.43,Mendes Rezende e Filhos,SP,sudeste
2190,2024-03-12,Ana Júlia,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,4,995.15,721.59,Ribeiro S/A,MT,centro-oeste
2191,2023-09-14,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,20,1340.8,817.2,Oliveira,PE,nordeste
2192,2024-10-12,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,1,526.7,407.01,Santos,GO,centro-oeste
2193,2022-07-16,Luna,Equipe Solaris,Consultoria,Gestão de Projetos de TI,5,1147.38,1017.45,Freitas e Filhos,RJ,sudeste
2194,2022-08-10,Danilo,Equipe Solaris,Infraestrutura,Backup em Nuvem,9,328.88,173.47,Freitas S.A.,SC,sul
2195,2023-03-19,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,8,533.78,450.39,da Cruz,MG,sudeste
2196,2022-11-11,Danilo,Equipe Solaris,Infraestrutura,Suporte Técnico,9,676.88,593.12,Santos,MG,sudeste
2197,2024-11-18,Danilo,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,3,388.64,339.87,da Rosa,RJ,sudeste
2198,2023-06-26,Agatha,Equipe Solaris,Consultoria,Consultoria em TI,14,1106.4,937.59,Rocha Viana - ME,SP,sudeste
2199,2024-10-25,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,3,1200.2,705.03,Oliveira,AM,norte
2200,2023-06-22,Isabella,Equipe Solaris,Consultoria,Auditoria de Sistemas,13,1199.44,666.01,Ferreira Correia S/A,GO,centro-oeste
2201,2023-03-13,Ana Júlia,Equipe Solaris,Consultoria,Consultoria em TI,13,1203.41,855.32,Cunha,RJ,sudeste
2202,2023-03-22,Isabella,Equipe Solaris,Infraestrutura,Suporte Técnico,7,166.14,110.65,Caldeira,PA,norte
2203,2024-12-27,Isabella,Equipe Solaris,Infraestrutura,Suporte Técnico,10,1396.81,973.05,Santos Ramos S/A,RS,sul
2204,2024-07-15,Isabella,Equipe Solaris,Desenvolvimento,Automação de Processos,20,284.19,247.99,da Costa,BA,nordeste
2205,2023-10-26,Isabella,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,13,986.42,847.78,Gonçalves,SP,sudeste
2206,2024-11-04,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,10,1086.76,663.12,Ribeiro,GO,centro-oeste
2207,2025-02-04,Ana Júlia,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,6,1299.22,1060.07,Cunha,BA,nordeste
2208,2024-09-25,Luna,Equipe Solaris,Desenvolvimento,Integração de Sistemas,18,1058.52,813.84,Pinto S.A.,MT,centro-oeste
2209,2022-11-03,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,16,1454.45,1210.38,Barros,GO,centro-oeste
2210,2023-01-05,Luna,Equipe Solaris,Infraestrutura,Suporte Técnico,5,1255.6,730.67,Castro,AM,norte
2211,2024-11-17,Agatha,Equipe Solaris,Desenvolvimento,Automação de Processos,11,1423.7,821.05,Caldeira,RJ,sudeste
2212,2023-05-15,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,8,1318.08,709.64,Porto Oliveira Ltda.,PR,sul
2213,2022-11-21,Luna,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,14,1146.33,890.56,da Mota S/A,SC,sul
2214,2023-12-22,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,6,390.51,292.16,Farias,GO,centro-oeste
2215,2024-03-31,Danilo,Equipe Solaris,Desenvolvimento,Integração de Sistemas,16,408.89,343.84,Cunha,PA,norte
2216,2024-06-09,Ana Júlia,Equipe Solaris,Consultoria,Consultoria em TI,7,1293.3,733.36,Lima,PA,norte
2217,2023-06-15,Agatha,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,4,1266.55,772.06,Moura da Rosa e Filhos,MG,sudeste
2218,2024-11-18,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,12,1379.3,882.0,Nogueira,MG,sudeste
2219,2024-03-20,Ana Júlia,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,6,1210.02,1069.01,Viana,MG,sudeste
2220,2023-07-16,Luna,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,7,1004.5,847.68,Viana e Filhos,RJ,sudeste
2221,2024-01-07,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,18,534.82,418.08,Castro,PE,nordeste
2222,2025-02-22,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,8,1194.22,962.44,Novaes,MG,sudeste
2223,2024-10-06,Ana Júlia,Equipe Solaris,Infraestrutura,Suporte Técnico,3,871.23,494.92,Azevedo Porto e Filhos,SP,sudeste
2224,2023-06-24,Danilo,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,16,1301.07,864.0,da Luz,CE,nordeste
2225,2025-03-08,Danilo,Equipe Solaris,Desenvolvimento,Automação de Processos,4,581.88,364.95,Nascimento,GO,centro-oeste
2226,2022-08-04,Ana Júlia,Equipe Solaris,Desenvolvimento,Automação de Processos,12,1082.73,758.71,Campos S.A.,GO,centro-oeste
2227,2024-12-10,Luna,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,18,854.46,484.76,Costa - ME,SP,sudeste
2228,2023-04-15,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,18,454.75,281.71,Caldeira da Mata - EI,MT,centro-oeste
2229,2024-10-04,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,13,1207.85,780.34,Cardoso Souza e Filhos,RS,sul
2230,2023-06-28,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,9,1099.17,748.27,Ramos,MT,centro-oeste
2231,2024-11-27,Ana Júlia,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,3,867.58,486.67,Pinto,GO,centro-oeste
2232,2024-11-20,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,3,562.95,389.36,Porto e Filhos,GO,centro-oeste
2233,2022-11-09,Agatha,Equipe Solaris,Infraestrutura,Hospedagem de Sites,3,1214.36,1021.8,Barbosa - ME,GO,centro-oeste
2234,2024-09-29,Ana Júlia,Equipe Solaris,Infraestrutura,Backup em Nuvem,11,633.11,515.52,Alves,GO,centro-oeste
2235,2023-09-30,Ana Júlia,Equipe Solaris,Desenvolvimento,Integração de Sistemas,8,1252.18,835.21,Farias - ME,GO,centro-oeste
2236,2025-04-03,Isabella,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,7,479.16,340.3,Lopes,PA,norte
2237,2022-11-07,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,19,251.37,172.39,Moura Nunes Ltda.,RO,norte
2238,2023-12-28,Luna,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,2,179.26,95.85,Mendes,AM,norte
2239,2023-05-08,Isabella,Equipe Solaris,Infraestrutura,Backup em Nuvem,13,773.89,452.37,Oliveira S.A.,DF,centro-oeste
2240,2025-02-21,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,2,420.6,223.43,Gomes Ramos - ME,CE,nordeste
2241,2025-02-07,Luna,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,15,153.72,99.37,Silva Araújo - ME,DF,centro-oeste
2242,2025-03-20,Luna,Equipe Solaris,Consultoria,Auditoria de Sistemas,16,670.4,458.79,Araújo Azevedo Ltda.,GO,centro-oeste
2243,2023-05-02,Danilo,Equipe Solaris,Desenvolvimento,Automação de Processos,20,1247.37,814.0,da Rosa,SC,sul
2244,2022-09-12,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,7,230.31,183.37,Moreira,PA,norte
2245,2024-08-14,Danilo,Equipe Solaris,Desenvolvimento,Integração de Sistemas,14,1056.55,787.81,Rezende - EI,SC,sul
2246,2022-08-04,Danilo,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,5,588.39,394.48,Moreira,RO,norte
2247,2024-07-13,Isabella,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,6,1276.34,775.92,Porto Monteiro - ME,CE,nordeste
2248,2025-02-02,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,11,240.87,141.42,Correia - EI,MT,centro-oeste
2249,2024-10-24,Danilo,Equipe Solaris,Consultoria,Gestão de Projetos de TI,20,704.3,512.58,Silva e Filhos,GO,centro-oeste
2250,2025-05-26,Danilo,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,7,1361.09,853.84,Lima,GO,centro-oeste
2251,2023-02-20,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,8,537.75,395.03,da Paz - ME,RS,sul
2252,2023-10-18,Ana Júlia,Equipe Solaris,Infraestrutura,Suporte Técnico,17,1428.47,833.51,Fogaça Ltda.,CE,nordeste
2253,2023-06-30,Agatha,Equipe Solaris,Desenvolvimento,Integração de Sistemas,10,863.81,506.54,Santos - ME,GO,centro-oeste
2254,2025-04-08,Ana Júlia,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,13,833.31,464.25,Souza,RS,sul
2255,2024-07-28,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,10,1024.95,906.75,Barbosa da Mata Ltda.,SC,sul
2256,2022-06-10,Luna,Equipe Solaris,Consultoria,Treinamento em TI,9,564.11,423.07,Nunes - ME,RS,sul
2257,2022-09-20,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,1,1349.16,1177.06,Souza,RJ,sudeste
2258,2022-12-09,Isabella,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,17,954.32,663.96,Fogaça - ME,GO,centro-oeste
2259,2024-12-05,Agatha,Equipe Solaris,Infraestrutura,Suporte Técnico,3,245.87,185.59,Costela S/A,MG,sudeste
2260,2024-07-16,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,3,456.65,401.18,da Paz Rodrigues S/A,PA,norte
2261,2023-08-17,Luna,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,6,1035.76,581.91,da Costa,PR,sul
2262,2023-02-06,Isabella,Equipe Solaris,Infraestrutura,Backup em Nuvem,15,807.63,666.19,Rocha,PE,nordeste
2263,2023-12-09,Agatha,Equipe Solaris,Infraestrutura,Backup em Nuvem,2,487.89,400.81,Souza,GO,centro-oeste
2264,2024-06-25,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,12,991.46,523.55,Pereira,BA,nordeste
2265,2024-06-23,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,4,213.88,139.9,da Rocha,DF,centro-oeste
2266,2023-08-02,Agatha,Equipe Solaris,Consultoria,Consultoria em TI,7,1110.46,835.53,Ferreira e Filhos,MT,centro-oeste
2267,2024-09-19,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,13,1308.03,673.23,Carvalho Mendes e Filhos,DF,centro-oeste
2268,2023-09-10,Luna,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,9,557.23,407.93,Fogaça,CE,nordeste
2269,2025-03-31,Isabella,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,9,1154.96,749.38,da Luz S.A.,PA,norte
2270,2023-08-17,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,11,1040.22,804.85,Fernandes e Filhos,PE,nordeste
2271,2023-06-16,Agatha,Equipe Solaris,Infraestrutura,Suporte Técnico,14,1118.75,765.39,Aragão,RO,norte
2272,2024-02-13,Luna,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,14,1114.05,849.36,Monteiro,DF,centro-oeste
2273,2025-03-19,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,13,1399.06,855.6,da Rocha Gonçalves e Filhos,MG,sudeste
2274,2024-02-28,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,19,492.59,339.75,Melo e Filhos,MT,centro-oeste
2275,2022-09-04,Ana Júlia,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,2,1383.48,1196.45,Araújo e Filhos,MG,sudeste
2276,2022-12-03,Agatha,Equipe Solaris,Desenvolvimento,Integração de Sistemas,7,1344.04,930.91,Castro Farias S.A.,RJ,sudeste
